Op	InType	OutType	Template	DesignStat	DPD	TWDFR
mul_by_2097152	unsigned64	unsigned64	sync	impl	0,810	-0,085
mul_by_2097152	signed32	signed32	sync	impl	0,802	-0,071
mul_by_2097152	signed64	signed64	sync	impl	0,810	-0,085
div_by_2097152	unsigned32	unsigned32	sync	impl	0,802	-0,071
div_by_2097152	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_2097152	signed32	signed32	sync	impl	4,630	-0,084
div_by_2097152	signed64	signed64	sync	impl	5,391	-0,076
dotnet_shift_left_by_22	unsigned64	unsigned64	sync	impl	0,810	-0,085
dotnet_shift_left_by_22	signed64	signed64	sync	impl	0,810	-0,085
dotnet_shift_right_by_22	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_22	signed64	signed64	sync	impl	1,515	-0,024
dotnet_shift_left_by_22	unsigned32	unsigned32	sync	impl	0,802	-0,071
dotnet_shift_left_by_22	signed32	signed32	sync	impl	0,802	-0,071
dotnet_shift_right_by_22	unsigned32	unsigned32	sync	impl	0,802	-0,071
dotnet_shift_right_by_22	signed32	signed32	sync	impl	1,405	-0,058
mul_by_4194304	unsigned32	unsigned32	sync	impl	0,802	-0,071
mul_by_4194304	unsigned64	unsigned64	sync	impl	0,810	-0,085
mul_by_4194304	signed32	signed32	sync	impl	0,802	-0,071
mul_by_4194304	signed64	signed64	sync	impl	0,810	-0,085
div_by_4194304	unsigned32	unsigned32	sync	impl	0,802	-0,071
div_by_4194304	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_4194304	signed32	signed32	sync	impl	4,323	-0,150
div_by_4194304	signed64	signed64	sync	impl	5,640	-0,099
dotnet_shift_left_by_23	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_left_by_23	signed64	signed64	sync	impl	0,787	-0,098
dotnet_shift_right_by_23	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_23	signed64	signed64	sync	impl	1,871	-0,024
dotnet_shift_left_by_23	unsigned32	unsigned32	sync	impl	0,846	-0,042
dotnet_shift_left_by_23	signed32	signed32	sync	impl	0,846	-0,042
dotnet_shift_right_by_23	unsigned32	unsigned32	sync	impl	0,846	-0,042
dotnet_shift_right_by_23	signed32	signed32	sync	impl	1,819	-0,072
mul_by_8388608	unsigned32	unsigned32	sync	impl	0,846	-0,042
mul_by_8388608	unsigned64	unsigned64	sync	impl	0,787	-0,098
mul_by_8388608	signed32	signed32	sync	impl	0,846	-0,042
mul_by_8388608	signed64	signed64	sync	impl	0,787	-0,098
div_by_8388608	unsigned32	unsigned32	sync	impl	0,846	-0,042
div_by_8388608	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_8388608	signed32	signed32	sync	impl	4,902	-0,303
div_by_8388608	signed64	signed64	sync	impl	5,227	-0,104
dotnet_shift_left_by_24	unsigned64	unsigned64	sync	impl	0,813	-0,085
dotnet_shift_left_by_24	signed64	signed64	sync	impl	0,813	-0,085
dotnet_shift_right_by_24	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_24	signed64	signed64	sync	impl	1,792	-0,025
dotnet_shift_left_by_24	unsigned32	unsigned32	sync	impl	0,802	-0,071
dotnet_shift_left_by_24	signed32	signed32	sync	impl	0,802	-0,071
dotnet_shift_right_by_24	unsigned32	unsigned32	sync	impl	0,802	-0,071
dotnet_shift_right_by_24	signed32	signed32	sync	impl	1,847	-0,076
mul_by_16777216	unsigned32	unsigned32	sync	impl	0,802	-0,071
mul_by_16777216	unsigned64	unsigned64	sync	impl	0,813	-0,085
mul_by_16777216	signed32	signed32	sync	impl	0,802	-0,071
mul_by_16777216	signed64	signed64	sync	impl	0,813	-0,085
div_by_16777216	unsigned32	unsigned32	sync	impl	0,802	-0,071
div_by_16777216	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_16777216	signed32	signed32	sync	impl	4,643	-0,202
div_by_16777216	signed64	signed64	sync	impl	5,858	-0,097
dotnet_shift_left_by_25	unsigned64	unsigned64	sync	impl	0,811	-0,080
dotnet_shift_left_by_25	signed64	signed64	sync	impl	0,811	-0,080
dotnet_shift_right_by_25	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_25	signed64	signed64	sync	impl	1,646	-0,025
dotnet_shift_left_by_25	unsigned32	unsigned32	sync	impl	0,802	-0,071
dotnet_shift_left_by_25	signed32	signed32	sync	impl	0,802	-0,071
dotnet_shift_right_by_25	unsigned32	unsigned32	sync	impl	0,825	-0,071
dotnet_shift_right_by_25	signed32	signed32	sync	impl	2,068	-0,082
mul_by_33554432	unsigned32	unsigned32	sync	impl	0,802	-0,071
mul_by_33554432	unsigned64	unsigned64	sync	impl	0,811	-0,080
mul_by_33554432	signed32	signed32	sync	impl	0,802	-0,071
mul_by_33554432	signed64	signed64	sync	impl	0,811	-0,080
div_by_33554432	unsigned32	unsigned32	sync	impl	0,825	-0,071
div_by_33554432	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_33554432	signed32	signed32	sync	impl	4,512	-0,176
div_by_33554432	signed64	signed64	sync	impl	5,941	-0,018
dotnet_shift_left_by_26	unsigned64	unsigned64	sync	impl	0,813	-0,085
dotnet_shift_left_by_26	signed64	signed64	sync	impl	0,813	-0,085
dotnet_shift_right_by_26	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_26	signed64	signed64	sync	impl	2,079	-0,016
dotnet_shift_left_by_26	unsigned32	unsigned32	sync	impl	0,736	-0,071
dotnet_shift_left_by_26	signed32	signed32	sync	impl	0,736	-0,071
dotnet_shift_right_by_26	unsigned32	unsigned32	sync	impl	0,736	-0,071
dotnet_shift_right_by_26	signed32	signed32	sync	impl	1,985	-0,082
mul_by_67108864	unsigned32	unsigned32	sync	impl	0,736	-0,071
mul_by_67108864	unsigned64	unsigned64	sync	impl	0,813	-0,085
mul_by_67108864	signed32	signed32	sync	impl	0,736	-0,071
mul_by_67108864	signed64	signed64	sync	impl	0,813	-0,085
div_by_67108864	unsigned32	unsigned32	sync	impl	0,736	-0,071
div_by_67108864	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_67108864	signed32	signed32	sync	impl	4,941	-0,160
div_by_67108864	signed64	signed64	sync	impl	6,157	-0,045
dotnet_shift_left_by_27	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_left_by_27	signed64	signed64	sync	impl	0,787	-0,098
dotnet_shift_right_by_27	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_27	signed64	signed64	sync	impl	1,652	-0,025
dotnet_shift_left_by_27	unsigned32	unsigned32	sync	impl	0,775	-0,042
dotnet_shift_left_by_27	signed32	signed32	sync	impl	0,775	-0,042
dotnet_shift_right_by_27	unsigned32	unsigned32	sync	impl	0,775	-0,042
dotnet_shift_right_by_27	signed32	signed32	sync	impl	2,135	-0,101
mul_by_134217728	unsigned32	unsigned32	sync	impl	0,775	-0,042
mul_by_134217728	unsigned64	unsigned64	sync	impl	0,787	-0,098
mul_by_134217728	signed32	signed32	sync	impl	0,775	-0,042
mul_by_134217728	signed64	signed64	sync	impl	0,787	-0,098
div_by_134217728	unsigned32	unsigned32	sync	impl	0,775	-0,042
div_by_134217728	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_134217728	signed32	signed32	sync	impl	3,874	-0,188
div_by_134217728	signed64	signed64	sync	impl	5,841	-0,040
dotnet_shift_left_by_28	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_left_by_28	signed64	signed64	sync	impl	0,787	-0,098
dotnet_shift_right_by_28	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_28	signed64	signed64	sync	impl	2,355	-0,036
dotnet_shift_left_by_28	unsigned32	unsigned32	sync	impl	0,775	-0,042
dotnet_shift_left_by_28	signed32	signed32	sync	impl	0,775	-0,042
dotnet_shift_right_by_28	unsigned32	unsigned32	sync	impl	1,009	-0,060
dotnet_shift_right_by_28	signed32	signed32	sync	impl	1,992	-0,102
mul_by_268435456	unsigned32	unsigned32	sync	impl	0,775	-0,042
mul_by_268435456	unsigned64	unsigned64	sync	impl	0,787	-0,098
mul_by_268435456	signed32	signed32	sync	impl	0,775	-0,042
mul_by_268435456	signed64	signed64	sync	impl	0,787	-0,098
div_by_268435456	unsigned32	unsigned32	sync	impl	1,009	-0,060
div_by_268435456	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_268435456	signed32	signed32	sync	impl	3,976	-0,149
div_by_268435456	signed64	signed64	sync	impl	6,072	-0,043
dotnet_shift_left_by_29	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_left_by_29	signed64	signed64	sync	impl	0,787	-0,098
dotnet_shift_right_by_29	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_29	signed64	signed64	sync	impl	2,135	-0,018
dotnet_shift_left_by_29	unsigned32	unsigned32	sync	impl	0,736	-0,071
dotnet_shift_left_by_29	signed32	signed32	sync	impl	0,736	-0,071
dotnet_shift_right_by_29	unsigned32	unsigned32	sync	impl	0,736	-0,071
dotnet_shift_right_by_29	signed32	signed32	sync	impl	2,204	-0,105
mul_by_536870912	unsigned32	unsigned32	sync	impl	0,736	-0,071
mul_by_536870912	unsigned64	unsigned64	sync	impl	0,787	-0,098
mul_by_536870912	signed32	signed32	sync	impl	0,736	-0,071
mul_by_536870912	signed64	signed64	sync	impl	0,787	-0,098
div_by_536870912	unsigned32	unsigned32	sync	impl	0,736	-0,071
div_by_536870912	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_536870912	signed32	signed32	sync	impl	4,372	-0,032
div_by_536870912	signed64	signed64	sync	impl	5,504	-0,056
dotnet_shift_left_by_30	unsigned64	unsigned64	sync	impl	0,801	-0,085
dotnet_shift_left_by_30	signed64	signed64	sync	impl	0,801	-0,085
dotnet_shift_right_by_30	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_30	signed64	signed64	sync	impl	2,641	-0,033
dotnet_shift_left_by_30	unsigned32	unsigned32	sync	impl	0,736	-0,080
dotnet_shift_left_by_30	signed32	signed32	sync	impl	0,736	-0,080
dotnet_shift_right_by_30	unsigned32	unsigned32	sync	impl	0,775	-0,042
dotnet_shift_right_by_30	signed32	signed32	sync	impl	2,005	-0,091
mul_by_1073741824	unsigned32	unsigned32	sync	impl	0,736	-0,080
mul_by_1073741824	unsigned64	unsigned64	sync	impl	0,801	-0,085
mul_by_1073741824	signed32	signed32	sync	impl	0,736	-0,080
mul_by_1073741824	signed64	signed64	sync	impl	0,801	-0,085
div_by_1073741824	unsigned32	unsigned32	sync	impl	0,775	-0,042
div_by_1073741824	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_1073741824	signed32	signed32	sync	impl	4,240	-0,096
div_by_1073741824	signed64	signed64	sync	impl	6,456	-0,042
dotnet_shift_left_by_31	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_left_by_31	signed64	signed64	sync	impl	0,809	-0,098
dotnet_shift_right_by_31	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_31	signed64	signed64	sync	impl	2,019	-0,019
dotnet_shift_left_by_31	unsigned32	unsigned32	sync	impl	0,696	-0,053
dotnet_shift_left_by_31	signed32	signed32	sync	impl	0,696	-0,053
dotnet_shift_right_by_31	unsigned32	unsigned32	sync	impl	0,556	-0,066
dotnet_shift_right_by_31	signed32	signed32	sync	impl	2,048	-0,079
mul_by_2147483648	unsigned32	unsigned32	sync	impl	0,696	-0,053
mul_by_2147483648	unsigned64	unsigned64	sync	impl	0,809	-0,098
mul_by_2147483648	signed64	signed64	sync	impl	0,809	-0,098
div_by_2147483648	unsigned32	unsigned32	sync	impl	0,556	-0,066
div_by_2147483648	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_2147483648	signed64	signed64	sync	impl	6,655	-0,053
dotnet_shift_left_by_32	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_left_by_32	signed64	signed64	sync	impl	0,809	-0,098
dotnet_shift_right_by_32	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_32	signed64	signed64	sync	impl	2,185	-0,049
mul_by_4294967296	unsigned64	unsigned64	sync	impl	0,809	-0,098
mul_by_4294967296	signed64	signed64	sync	impl	0,809	-0,098
div_by_4294967296	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_4294967296	signed64	signed64	sync	impl	7,028	-0,016
dotnet_shift_left_by_33	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_left_by_33	signed64	signed64	sync	impl	0,787	-0,098
dotnet_shift_right_by_33	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_33	signed64	signed64	sync	impl	2,273	-0,048
mul_by_8589934592	unsigned64	unsigned64	sync	impl	0,787	-0,098
mul_by_8589934592	signed64	signed64	sync	impl	0,787	-0,098
div_by_8589934592	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_8589934592	signed64	signed64	sync	impl	6,042	-0,031
dotnet_shift_left_by_34	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_left_by_34	signed64	signed64	sync	impl	0,787	-0,098
dotnet_shift_right_by_34	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_34	signed64	signed64	sync	impl	2,463	-0,036
mul_by_17179869184	unsigned64	unsigned64	sync	impl	0,787	-0,098
mul_by_17179869184	signed64	signed64	sync	impl	0,787	-0,098
div_by_17179869184	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_17179869184	signed64	signed64	sync	impl	6,157	-0,066
dotnet_shift_left_by_35	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_left_by_35	signed64	signed64	sync	impl	0,743	-0,098
dotnet_shift_right_by_35	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_right_by_35	signed64	signed64	sync	impl	2,226	-0,036
mul_by_34359738368	unsigned64	unsigned64	sync	impl	0,743	-0,098
mul_by_34359738368	signed64	signed64	sync	impl	0,743	-0,098
div_by_34359738368	unsigned64	unsigned64	sync	impl	0,809	-0,098
div_by_34359738368	signed64	signed64	sync	impl	6,991	-0,026
dotnet_shift_left_by_36	unsigned64	unsigned64	sync	impl	0,813	-0,085
dotnet_shift_left_by_36	signed64	signed64	sync	impl	0,813	-0,085
dotnet_shift_right_by_36	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_right_by_36	signed64	signed64	sync	impl	2,309	-0,042
mul_by_68719476736	unsigned64	unsigned64	sync	impl	0,813	-0,085
mul_by_68719476736	signed64	signed64	sync	impl	0,813	-0,085
div_by_68719476736	unsigned64	unsigned64	sync	impl	0,809	-0,098
div_by_68719476736	signed64	signed64	sync	impl	6,551	-0,022
dotnet_shift_left_by_37	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_left_by_37	signed64	signed64	sync	impl	0,743	-0,098
dotnet_shift_right_by_37	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_right_by_37	signed64	signed64	sync	impl	2,463	-0,036
mul_by_137438953472	unsigned64	unsigned64	sync	impl	0,743	-0,098
mul_by_137438953472	signed64	signed64	sync	impl	0,743	-0,098
div_by_137438953472	unsigned64	unsigned64	sync	impl	0,809	-0,098
div_by_137438953472	signed64	signed64	sync	impl	6,373	-0,054
dotnet_shift_left_by_38	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_left_by_38	signed64	signed64	sync	impl	0,809	-0,098
dotnet_shift_right_by_38	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_right_by_38	signed64	signed64	sync	impl	2,410	-0,041
mul_by_274877906944	unsigned64	unsigned64	sync	impl	0,809	-0,098
mul_by_274877906944	signed64	signed64	sync	impl	0,809	-0,098
div_by_274877906944	unsigned64	unsigned64	sync	impl	0,809	-0,098
div_by_274877906944	signed64	signed64	sync	impl	6,308	-0,107
dotnet_shift_left_by_39	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_left_by_39	signed64	signed64	sync	impl	0,787	-0,098
dotnet_shift_right_by_39	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_right_by_39	signed64	signed64	sync	impl	2,437	-0,030
mul_by_549755813888	unsigned64	unsigned64	sync	impl	0,787	-0,098
mul_by_549755813888	signed64	signed64	sync	impl	0,787	-0,098
div_by_549755813888	unsigned64	unsigned64	sync	impl	0,809	-0,098
div_by_549755813888	signed64	signed64	sync	impl	7,107	-0,062
dotnet_shift_left_by_40	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_left_by_40	signed64	signed64	sync	impl	0,787	-0,098
dotnet_shift_right_by_40	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_40	signed64	signed64	sync	impl	2,410	-0,041
mul_by_1099511627776	unsigned64	unsigned64	sync	impl	0,787	-0,098
mul_by_1099511627776	signed64	signed64	sync	impl	0,787	-0,098
div_by_1099511627776	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_1099511627776	signed64	signed64	sync	impl	6,688	-0,033
dotnet_shift_left_by_41	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_left_by_41	signed64	signed64	sync	impl	0,743	-0,098
dotnet_shift_right_by_41	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_41	signed64	signed64	sync	impl	2,664	-0,032
mul_by_2199023255552	unsigned64	unsigned64	sync	impl	0,743	-0,098
mul_by_2199023255552	signed64	signed64	sync	impl	0,743	-0,098
div_by_2199023255552	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_2199023255552	signed64	signed64	sync	impl	6,547	-0,052
dotnet_shift_left_by_42	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_left_by_42	signed64	signed64	sync	impl	0,787	-0,098
dotnet_shift_right_by_42	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_42	signed64	signed64	sync	impl	2,448	-0,028
mul_by_4398046511104	unsigned64	unsigned64	sync	impl	0,787	-0,098
mul_by_4398046511104	signed64	signed64	sync	impl	0,787	-0,098
div_by_4398046511104	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_4398046511104	signed64	signed64	sync	impl	6,635	-0,052
dotnet_shift_left_by_43	unsigned64	unsigned64	sync	impl	0,811	-0,080
dotnet_shift_left_by_43	signed64	signed64	sync	impl	0,811	-0,080
dotnet_shift_right_by_43	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_43	signed64	signed64	sync	impl	2,445	-0,028
mul_by_8796093022208	unsigned64	unsigned64	sync	impl	0,811	-0,080
mul_by_8796093022208	signed64	signed64	sync	impl	0,811	-0,080
div_by_8796093022208	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_8796093022208	signed64	signed64	sync	impl	6,863	-0,052
dotnet_shift_left_by_44	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_left_by_44	signed64	signed64	sync	impl	0,787	-0,098
dotnet_shift_right_by_44	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_44	signed64	signed64	sync	impl	2,504	-0,023
mul_by_17592186044416	unsigned64	unsigned64	sync	impl	0,787	-0,098
mul_by_17592186044416	signed64	signed64	sync	impl	0,787	-0,098
div_by_17592186044416	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_17592186044416	signed64	signed64	sync	impl	7,225	-0,056
dotnet_shift_left_by_45	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_left_by_45	signed64	signed64	sync	impl	0,787	-0,098
dotnet_shift_right_by_45	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_45	signed64	signed64	sync	impl	2,808	-0,042
mul_by_35184372088832	unsigned64	unsigned64	sync	impl	0,787	-0,098
mul_by_35184372088832	signed64	signed64	sync	impl	0,787	-0,098
div_by_35184372088832	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_35184372088832	signed64	signed64	sync	impl	6,805	-0,052
dotnet_shift_left_by_46	unsigned64	unsigned64	sync	impl	0,801	-0,085
dotnet_shift_left_by_46	signed64	signed64	sync	impl	0,801	-0,085
dotnet_shift_right_by_46	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_46	signed64	signed64	sync	impl	2,550	-0,026
mul_by_70368744177664	unsigned64	unsigned64	sync	impl	0,801	-0,085
mul_by_70368744177664	signed64	signed64	sync	impl	0,801	-0,085
div_by_70368744177664	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_70368744177664	signed64	signed64	sync	impl	7,347	-0,036
dotnet_shift_left_by_47	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_left_by_47	signed64	signed64	sync	impl	0,743	-0,098
dotnet_shift_right_by_47	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_47	signed64	signed64	sync	impl	2,562	-0,023
mul_by_140737488355328	unsigned64	unsigned64	sync	impl	0,743	-0,098
mul_by_140737488355328	signed64	signed64	sync	impl	0,743	-0,098
div_by_140737488355328	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_140737488355328	signed64	signed64	sync	impl	7,303	-0,022
dotnet_shift_left_by_48	unsigned64	unsigned64	sync	impl	0,813	-0,085
dotnet_shift_left_by_48	signed64	signed64	sync	impl	0,813	-0,085
dotnet_shift_right_by_48	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_48	signed64	signed64	sync	impl	2,979	-0,048
mul_by_281474976710656	unsigned64	unsigned64	sync	impl	0,813	-0,085
mul_by_281474976710656	signed64	signed64	sync	impl	0,813	-0,085
div_by_281474976710656	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_281474976710656	signed64	signed64	sync	impl	6,716	-0,175
dotnet_shift_left_by_49	unsigned64	unsigned64	sync	impl	0,811	-0,080
dotnet_shift_left_by_49	signed64	signed64	sync	impl	0,811	-0,080
dotnet_shift_right_by_49	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_49	signed64	signed64	sync	impl	2,556	-0,044
mul_by_562949953421312	unsigned64	unsigned64	sync	impl	0,811	-0,080
mul_by_562949953421312	signed64	signed64	sync	impl	0,811	-0,080
div_by_562949953421312	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_562949953421312	signed64	signed64	sync	impl	7,011	-0,050
dotnet_shift_left_by_50	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_left_by_50	signed64	signed64	sync	impl	0,787	-0,098
dotnet_shift_right_by_50	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_50	signed64	signed64	sync	impl	2,992	-0,048
mul_by_1125899906842624	unsigned64	unsigned64	sync	impl	0,787	-0,098
mul_by_1125899906842624	signed64	signed64	sync	impl	0,787	-0,098
div_by_1125899906842624	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_1125899906842624	signed64	signed64	sync	impl	7,103	-0,047
dotnet_shift_left_by_51	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_left_by_51	signed64	signed64	sync	impl	0,787	-0,098
dotnet_shift_right_by_51	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_right_by_51	signed64	signed64	sync	impl	2,744	-0,031
mul_by_2251799813685248	unsigned64	unsigned64	sync	impl	0,787	-0,098
mul_by_2251799813685248	signed64	signed64	sync	impl	0,787	-0,098
div_by_2251799813685248	unsigned64	unsigned64	sync	impl	0,809	-0,098
div_by_2251799813685248	signed64	signed64	sync	impl	7,444	-0,026
dotnet_shift_left_by_52	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_left_by_52	signed64	signed64	sync	impl	0,787	-0,098
dotnet_shift_right_by_52	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_right_by_52	signed64	signed64	sync	impl	3,063	-0,037
mul_by_4503599627370496	unsigned64	unsigned64	sync	impl	0,787	-0,098
mul_by_4503599627370496	signed64	signed64	sync	impl	0,787	-0,098
div_by_4503599627370496	unsigned64	unsigned64	sync	impl	0,809	-0,098
div_by_4503599627370496	signed64	signed64	sync	impl	6,825	-0,145
dotnet_shift_left_by_53	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_left_by_53	signed64	signed64	sync	impl	0,743	-0,098
dotnet_shift_right_by_53	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_53	signed64	signed64	sync	impl	2,778	-0,106
mul_by_9007199254740992	unsigned64	unsigned64	sync	impl	0,743	-0,098
mul_by_9007199254740992	signed64	signed64	sync	impl	0,743	-0,098
div_by_9007199254740992	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_9007199254740992	signed64	signed64	sync	impl	7,507	-0,081
dotnet_shift_left_by_54	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_left_by_54	signed64	signed64	sync	impl	0,787	-0,098
dotnet_shift_right_by_54	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_right_by_54	signed64	signed64	sync	impl	2,914	-0,105
mul_by_18014398509481984	unsigned64	unsigned64	sync	impl	0,787	-0,098
mul_by_18014398509481984	signed64	signed64	sync	impl	0,787	-0,098
div_by_18014398509481984	unsigned64	unsigned64	sync	impl	0,787	-0,098
div_by_18014398509481984	signed64	signed64	sync	impl	7,346	-0,067
dotnet_shift_left_by_55	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_left_by_55	signed64	signed64	sync	impl	0,809	-0,098
dotnet_shift_right_by_55	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_right_by_55	signed64	signed64	sync	impl	3,266	-0,040
mul_by_36028797018963968	unsigned64	unsigned64	sync	impl	0,809	-0,098
mul_by_36028797018963968	signed64	signed64	sync	impl	0,809	-0,098
div_by_36028797018963968	unsigned64	unsigned64	sync	impl	0,809	-0,098
div_by_36028797018963968	signed64	signed64	sync	impl	7,379	-0,172
dotnet_shift_left_by_56	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_left_by_56	signed64	signed64	sync	impl	0,743	-0,098
dotnet_shift_right_by_56	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_right_by_56	signed64	signed64	sync	impl	2,822	-0,044
mul_by_72057594037927936	unsigned64	unsigned64	sync	impl	0,743	-0,098
mul_by_72057594037927936	signed64	signed64	sync	impl	0,743	-0,098
div_by_72057594037927936	unsigned64	unsigned64	sync	impl	0,809	-0,098
div_by_72057594037927936	signed64	signed64	sync	impl	7,212	-0,159
dotnet_shift_left_by_57	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_left_by_57	signed64	signed64	sync	impl	0,743	-0,098
dotnet_shift_right_by_57	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_right_by_57	signed64	signed64	sync	impl	2,710	-0,091
mul_by_144115188075855872	unsigned64	unsigned64	sync	impl	0,743	-0,098
mul_by_144115188075855872	signed64	signed64	sync	impl	0,743	-0,098
div_by_144115188075855872	unsigned64	unsigned64	sync	impl	0,743	-0,098
div_by_144115188075855872	signed64	signed64	sync	impl	7,683	-0,069
dotnet_shift_left_by_58	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_left_by_58	signed64	signed64	sync	impl	0,787	-0,098
dotnet_shift_right_by_58	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_right_by_58	signed64	signed64	sync	impl	2,932	-0,106
mul_by_288230376151711744	unsigned64	unsigned64	sync	impl	0,787	-0,098
mul_by_288230376151711744	signed64	signed64	sync	impl	0,787	-0,098
